title,image_url,ingredients,nutrition_kcal,portions,rating,source_url,source_website,total_time,diet,keywords
"Spinat-Tomaten-Salat: Thermomix ® Rezept","https://image.essen-und-trinken.de/11951882/t/DE/v10/w1440/r1/-/spinat-tomaten-salat-fuer-thermomix-201803041-1-jpg--64805-.jpg","[{""amount"":""15"",""name"":""Sesam"",""unit"":""g""},{""amount"":""2"",""name"":""Thymian"",""unit"":""Tl""},{""amount"":""1"",""name"":""Chiliflocken"",""unit"":""Tl""},{""amount"":""1"",""name"":""Bio-Zitrone"",""unit"":""""},{""amount"":""1"",""name"":""Zucker"",""unit"":""Tl""},{""amount"":""0.25"",""name"":""Salz"",""unit"":""Tl""},{""amount"":""20"",""name"":""Weißweinessig"",""unit"":""g""},{""amount"":""30"",""name"":""Wasser"",""unit"":""g""},{""amount"":""40"",""name"":""Olivenöl"",""unit"":""g""},{""amount"":""400"",""name"":""Kirschtomate"",""unit"":""g""},{""amount"":""100"",""name"":""Babyblattspinat"",""unit"":""g""},{""amount"":""1"",""name"":""Büffelmozzarella"",""unit"":""Kugel""}]","{""kcal"":315}",4,"{""ratingCount"":40,""ratingValue"":5}","https://www.essen-und-trinken.de/thermomix-rezepte/88989-rzpt-spinat-tomaten-salat-fuer-thermomix-r","essen-und-trinken.de",600,"[]","[]"
"Hähnchen gegrillt mit Salat und Baguette","https://www.daskochrezept.de/sites/daskochrezept.de/files/styles/facebook/public/rezepte/2009/10/Haehnchen-gegrillt-mit-Salat-und-Baguette-4ae6ba631a5a0.jpg","[{""amount"":""1"",""name"":""Hähnchen (frisch)"",""unit"":""Stk.""},{""amount"":""1"",""name"":""Paprika (edelsüß)"",""unit"":""EL""},{""amount"":""3"",""name"":""Knoblauchzehe"",""unit"":""Stk.""},{""amount"":""etwas"",""name"":""Thymian (getrocknet oder frisch)"",""unit"":""""},{""amount"":""1"",""name"":""Feldsalat"",""unit"":""Stk.""},{""amount"":""1"",""name"":""Tomate (groß)"",""unit"":""Stk.""},{""amount"":""1"",""name"":""Zwiebel"",""unit"":""Stk.""},{""amount"":""etwas"",""name"":""Basilikum (getrocknet oder frisch)"",""unit"":""""},{""amount"":""4"",""name"":""Sonnenblumenöl"",""unit"":""EL""},{""amount"":""etwas"",""name"":""Balsamicoessig (dunkel)"",""unit"":""""},{""amount"":""etwas"",""name"":""Salz und Pfeffer (nach Geschmack)"",""unit"":""""},{""amount"":""1"",""name"":""Baguette (fertig)"",""unit"":""Stk.""}]","{}",2,"{""ratingCount"":39,""ratingValue"":4.97436}","https://www.daskochrezept.de/rezepte/haehnchen-gegrillt-mit-salat-und-baguette","daskochrezept.de",4800,"[]","[]"
"Apfel-Sellerie-Salat Rezept","https://image.essen-und-trinken.de/11817254/t/ee/v10/w1440/r1/-/apfel-sellerie-salat-f8d0161eb41c823c2715ed821bb5acde-viva2006081041-jpg--13002-.jpg","[{""amount"":""300"",""name"":""Staudensellerie"",""unit"":""g""},{""amount"":""400"",""name"":""Apfel"",""unit"":""g""},{""amount"":""6"",""name"":""Magermilchjoghurt"",""unit"":""El""},{""amount"":""2"",""name"":""Miracel Whip Balance"",""unit"":""El""},{""amount"":""1"",""name"":""Zucker"",""unit"":""Tl""},{""amount"":""3"",""name"":""Limettensaft"",""unit"":""El""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""30"",""name"":""Mandeln mit Schale"",""unit"":""g""}]","{""kcal"":142}",4,"{""ratingCount"":23,""ratingValue"":5}","https://www.essen-und-trinken.de/rezepte/33339-rzpt-apfel-sellerie-salat","essen-und-trinken.de",1800,"[]","[]"
"Tomaten-Brot-Salat mit Ziegenfrischkäse Rezept","https://image.essen-und-trinken.de/12175504/t/gx/v4/w1440/r1/-/eut201908-tomaten-brot-salat-mit-ziegenfrischkaese-jpg--67367-.jpg","[{""amount"":""200"",""name"":""Sauerteigbrot"",""unit"":""g""},{""amount"":""9"",""name"":""Olivenöl"",""unit"":""El""},{""amount"":""750"",""name"":""Tomate"",""unit"":""g""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":""1"",""name"":""Bio-Gurke"",""unit"":""""},{""amount"":""300"",""name"":""Ziegenfrischkäse"",""unit"":""g""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""2"",""name"":""Rotweinessig"",""unit"":""El""},{""amount"":""0.5"",""name"":""Zucker"",""unit"":""Tl""},{""amount"":""2"",""name"":""Schalotte"",""unit"":""""},{""amount"":""3"",""name"":""Thymian"",""unit"":""Stiele""},{""amount"":""5"",""name"":""Minze"",""unit"":""Stiele""},{""amount"":""5"",""name"":""Basilikum"",""unit"":""Stiele""}]","{""kcal"":498}",4,"{""ratingCount"":14,""ratingValue"":5}","https://www.essen-und-trinken.de/rezepte/89946-rzpt-tomaten-brot-salat-mit-ziegenfrischkaese","essen-und-trinken.de",2100,"[]","[]"
"Salat mit Hähnchen und Erdbeer-Dressing Rezept","https://image.essen-und-trinken.de/11833190/t/JF/v9/w1440/r1/-/salat-mit-haehnchen-und-erdbeer-dressing-f10db7c52260864eb0fcb351f2d6dbeb-et2015060423-jpg--9192-.jpg","[{""amount"":""2"",""name"":""Hähnchenbrustfilet"",""unit"":""""},{""amount"":""1"",""name"":""Chilischote"",""unit"":""""},{""amount"":""1"",""name"":""Knoblauchzehe"",""unit"":""""},{""amount"":""8"",""name"":""Olivenöl"",""unit"":""El""},{""amount"":""400"",""name"":""Erdbeere"",""unit"":""g""},{""amount"":""250"",""name"":""grüner Spargel"",""unit"":""g""},{""amount"":""1"",""name"":""Avocado"",""unit"":""""},{""amount"":""1"",""name"":""Zitronensaft"",""unit"":""El""},{""amount"":""1"",""name"":""kleiner Kopfsalat"",""unit"":""""},{""amount"":"""",""name"":""Salz, Pfeffer"",""unit"":""""},{""amount"":""8"",""name"":""Bacon"",""unit"":""Scheiben""},{""amount"":""1"",""name"":""Zucker"",""unit"":""Tl""},{""amount"":""4"",""name"":""Weißweinessig"",""unit"":""El""}]","{""kcal"":460}",4,"{""ratingCount"":99,""ratingValue"":4.8}","https://www.essen-und-trinken.de/rezepte/60676-rzpt-salat-mit-haehnchen-und-erdbeer-dressing","essen-und-trinken.de",2700,"[]","[]"
"Kartoffel-Eier-Salat  Rezept","https://image.essen-und-trinken.de/11834212/t/pv/v9/w1440/r1/-/kartoffel-eier-salat-175d3db59834092357df7d56b93501e3-fjt20160504801-jpg--9703-.jpg","[{""amount"":""800"",""name"":""Kartoffel"",""unit"":""g""},{""amount"":"""",""name"":""Salz, Pfeffer"",""unit"":""""},{""amount"":""1"",""name"":""Lorbeerblatt"",""unit"":""""},{""amount"":""0.5"",""name"":""Kümmelsaat"",""unit"":""Tl""},{""amount"":""5"",""name"":""Ei"",""unit"":""""},{""amount"":""1"",""name"":""Radieschen"",""unit"":""Bund""},{""amount"":""4"",""name"":""Cornichon"",""unit"":""""},{""amount"":""1"",""name"":""Zwiebel"",""unit"":""""},{""amount"":""100"",""name"":""Cornichon-Sud"",""unit"":""ml""},{""amount"":""2"",""name"":""Weißweinessig"",""unit"":""El""},{""amount"":""1"",""name"":""Senf"",""unit"":""Tl""},{""amount"":"""",""name"":""Muskatnuss"",""unit"":""""},{""amount"":"""",""name"":""Zucker"",""unit"":""""},{""amount"":""5"",""name"":""Öl"",""unit"":""El""},{""amount"":""0.5"",""name"":""glatte Petersilie"",""unit"":""Bund""},{""amount"":""0.5"",""name"":""Beete Gartenkresse"",""unit"":""""}]","{""kcal"":356}",4,"{""ratingCount"":93,""ratingValue"":4.8}","https://www.essen-und-trinken.de/rezepte/61228-rzpt-kartoffel-eier-salat","essen-und-trinken.de",2700,"[]","[]"
"Spinat-Minz-Salat mit Merguez-Spießen","https://image.brigitte.de/10938606/t/PL/v3/w1440/r1/-/spinat-minz-salat-mit-merguez-spiessen.jpg","[{""amount"":""2"",""name"":""Zitronensaft"",""unit"":""EL""},{""amount"":""2"",""name"":""Aceto Balsamico"",""unit"":""EL""},{""amount"":""2"",""name"":""Tomatenmark"",""unit"":""TL""},{""amount"":""1"",""name"":""Honig"",""unit"":""TL""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""Pul Biber"",""unit"":""""},{""amount"":""5"",""name"":""Olivenöl"",""unit"":""""},{""amount"":""0,5"",""name"":""Dosen Kichererbsen"",""unit"":""""},{""amount"":""0,5"",""name"":""Minze"",""unit"":""Bund""},{""amount"":""150"",""name"":""Babyspinat"",""unit"":""Gramm""},{""amount"":""100"",""name"":""Radieschen"",""unit"":""Gramm""},{""amount"":""250"",""name"":""gelbe Tomate"",""unit"":""Gramm""},{""amount"":""300"",""name"":""Hähnchenbrustfilet"",""unit"":""Gramm""},{""amount"":""150"",""name"":""Merguez"",""unit"":""Gramm""}]","{""kcal"":535}",3,"{""ratingCount"":10,""ratingValue"":5}","https://www.brigitte.de/rezepte/spinat-minz-salat-mit-merguez-spiessen-10938608.html","brigitte.de",1500,"[]","[]"
"Rote-Bete-Salat mit geröstetem Sesam Rezept","https://image.essen-und-trinken.de/11850286/t/sr/v8/w1440/r1/-/rote-bete-salatmitgeroestetemsesam-89868bb9e098b0d77f82614c74b0fdc9-rotebetemit-20sesam-jpg--17969-.jpg","[{""amount"":""20"",""name"":""Sesam"",""unit"":""g""},{""amount"":""1"",""name"":""Frühlingszwiebel"",""unit"":""Bund""},{""amount"":""3"",""name"":""Rauke"",""unit"":""Bund""},{""amount"":""100"",""name"":""Schafskäse"",""unit"":""g""},{""amount"":""400"",""name"":""Rote Bete"",""unit"":""g""},{""amount"":""5"",""name"":""Weißweinessig"",""unit"":""El""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""1"",""name"":""Zucker"",""unit"":""Tl""},{""amount"":""2"",""name"":""süßer Senf"",""unit"":""El""},{""amount"":""100"",""name"":""Gemüsebrühe"",""unit"":""ml""}]","{""kcal"":177}",4,"{""ratingCount"":10,""ratingValue"":5}","https://www.essen-und-trinken.de/rezepte/48489-rzpt-rote-bete-salat-mit-geroestetem-sesam","essen-und-trinken.de",1800,"[]","[]"
"Linsennudel-Salat mit Mozzarella und Heidelbeeren","https://images.eatsmarter.de/sites/default/files/styles/max_size/public/linsennudel-salat-mit-mozzarella-und-heidelbeeren-660175.jpg","[{""amount"":""200"",""name"":""Linsennudeln"",""unit"":""g""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":""250"",""name"":""Kirschtomaten"",""unit"":""g""},{""amount"":""1"",""name"":""Basilikum (20 g)"",""unit"":""Bund""},{""amount"":""30"",""name"":""Pinienkerne (2 EL)"",""unit"":""g""},{""amount"":""3"",""name"":""Olivenöl"",""unit"":""EL""},{""amount"":""2"",""name"":""Zitronensaft"",""unit"":""EL""},{""amount"":""1"",""name"":""Senf"",""unit"":""TL""},{""amount"":""1"",""name"":""Honig"",""unit"":""TL""},{""amount"":""15"",""name"":""Mandelmus (1 EL)"",""unit"":""g""},{""amount"":""100"",""name"":""Heidelbeeren"",""unit"":""g""},{""amount"":""125"",""name"":""Mozzarella (1 Kugel)"",""unit"":""g""}]","{""kcal"":809}",2,"{""ratingCount"":17,""ratingValue"":4.9}","https://eatsmarter.de/rezepte/linsennudel-salat-mit-mozzarella-und-heidelbeeren","eatsmarter.de",1200,"[]","[]"
"Linsen-Gurken-Salat mit geräucherter Forelle Rezept","https://image.essen-und-trinken.de/11951414/t/43/v10/w1440/r1/-/linsen-gurken-salat-mit-geraeucherter-forelle-jpg--64564-.jpg","[{""amount"":""1"",""name"":""Linse"",""unit"":""Dose""},{""amount"":""200"",""name"":""Salatgurke"",""unit"":""g""},{""amount"":""2"",""name"":""Staudensellerie"",""unit"":""Stangen""},{""amount"":""1"",""name"":""Apfel"",""unit"":""""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""3"",""name"":""Honig"",""unit"":""Tl""},{""amount"":""4"",""name"":""Apfelessig"",""unit"":""El""},{""amount"":""5"",""name"":""Öl"",""unit"":""El""},{""amount"":""125"",""name"":""Forellenfilet"",""unit"":""g""}]","{""kcal"":279}",4,"{""ratingCount"":16,""ratingValue"":4.9}","https://www.essen-und-trinken.de/rezepte/88716-rzpt-linsen-gurken-salat-mit-geraeucherter-forelle","essen-und-trinken.de",1500,"[]","[]"
"Avocado-Kartoffel-Salat Rezept","https://image.essen-und-trinken.de/11840390/t/tx/v9/w1440/r1/-/avocado-kartoffel-salat-2ed4046a87757a2caad6b8df6a616836-viva2006060481-jpg--12828-.jpg","[{""amount"":""800"",""name"":""festkochende Kartoffel"",""unit"":""g""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":""100"",""name"":""Rinderbrühe"",""unit"":""ml""},{""amount"":""4"",""name"":""Apfelessig"",""unit"":""El""},{""amount"":""7"",""name"":""Sonnenblumenöl"",""unit"":""El""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""150"",""name"":""Kirschtomate"",""unit"":""g""},{""amount"":""50"",""name"":""Löwenzahnsalat"",""unit"":""g""},{""amount"":""2"",""name"":""Avocado"",""unit"":""""},{""amount"":"""",""name"":""Saft von 1 Zitrone"",""unit"":""""},{""amount"":""1"",""name"":""Schnittlauch"",""unit"":""Bund""}]","{""kcal"":413}",4,"{""ratingCount"":15,""ratingValue"":4.9}","https://www.essen-und-trinken.de/rezepte/33158-rzpt-avocado-kartoffel-salat","essen-und-trinken.de",3600,"[]","[]"
"Reis-Salat Rezept","https://image.essen-und-trinken.de/11866138/t/xp/v8/w1440/r1/-/reis-salat-549e547d8d53873f98c892e687d2dd9e-pict0001-jpg--26384-.jpg","[{""amount"":""350"",""name"":""Reis (fertig gekocht)"",""unit"":""g""},{""amount"":""1"",""name"":""St. Zwiebel"",""unit"":""""},{""amount"":""3"",""name"":""St. Tomate"",""unit"":""""},{""amount"":""0.5"",""name"":""St. Salatgurke"",""unit"":""""},{""amount"":""1"",""name"":""Parmesankäse, gerieben"",""unit"":""El""},{""amount"":""1"",""name"":""Salz"",""unit"":""Tl""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":"""",""name"":""Essig"",""unit"":""""}]","{""kcal"":0}",4,"{""ratingCount"":9,""ratingValue"":5}","https://www.essen-und-trinken.de/rezepte/44743-rzpt-reis-salat","essen-und-trinken.de",900,"[]","[]"
"Schwarzer Rettich-Salat mit Calamari Rezept","https://image.essen-und-trinken.de/11848708/t/4T/v8/w1440/r1/-/139933--17150-.jpg","[{""amount"":""1"",""name"":""rote Pfefferschote"",""unit"":""""},{""amount"":""50"",""name"":""Frühlingszwiebel"",""unit"":""g""},{""amount"":""600"",""name"":""schwarzer Rettich"",""unit"":""g""},{""amount"":""40"",""name"":""frische Ingwerwurzeln"",""unit"":""g""},{""amount"":""2"",""name"":""Puderzucker"",""unit"":""El""},{""amount"":"""",""name"":""Meersalz"",""unit"":""""},{""amount"":""4"",""name"":""weißer Reisessig"",""unit"":""El""},{""amount"":""8"",""name"":""Traubenkernöl"",""unit"":""El""},{""amount"":""1"",""name"":""Knoblauchzehe"",""unit"":""""},{""amount"":""0.5"",""name"":""Koriandergrün"",""unit"":""Bund""},{""amount"":""4"",""name"":""Thai-Basilikum"",""unit"":""Stiele""},{""amount"":""40"",""name"":""Macadamianusskern"",""unit"":""g""},{""amount"":""1.5"",""name"":""Wasabipaste (Asialaden)"",""unit"":""El""},{""amount"":""12"",""name"":""frische Calamari à 50-60"",""unit"":""g""},{""amount"":""2"",""name"":""Olivenöl"",""unit"":""El""},{""amount"":"""",""name"":""Mizunasalat zum Dekorieren"",""unit"":""""}]","{""kcal"":450}",4,"{""ratingCount"":9,""ratingValue"":5}","https://www.essen-und-trinken.de/rezepte/43730-rzpt-schwarzer-rettich-salat-mit-calamari","essen-und-trinken.de",2700,"[]","[]"
"Rote-Bete-Orangen-Salat Rezept","https://image.essen-und-trinken.de/11950708/t/nh/v10/w1440/r1/-/rote-bete-orangen-salat-jpg--64202-.jpg","[{""amount"":""500"",""name"":""Rote Bete"",""unit"":""g""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":""1"",""name"":""Lorbeerblatt"",""unit"":""""},{""amount"":""50"",""name"":""Walnusskern"",""unit"":""g""},{""amount"":""1"",""name"":""schwarze Sesamsaat"",""unit"":""El""},{""amount"":""1"",""name"":""Koriandersaat"",""unit"":""El""},{""amount"":""100"",""name"":""Feta"",""unit"":""g""},{""amount"":""3"",""name"":""Orange"",""unit"":""""},{""amount"":""1"",""name"":""rote Pfefferschote"",""unit"":""""},{""amount"":""1"",""name"":""Dijon-Senf"",""unit"":""Tl""},{""amount"":""2"",""name"":""Akazienhonig"",""unit"":""Tl""},{""amount"":""2"",""name"":""Apfelessig"",""unit"":""El""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""1"",""name"":""Estragon"",""unit"":""Tl""},{""amount"":""7"",""name"":""Olivenöl"",""unit"":""El""},{""amount"":""150"",""name"":""Blattsalat"",""unit"":""g""},{""amount"":""1"",""name"":""Radicchio"",""unit"":""""}]","{""kcal"":457}",4,"{""ratingCount"":15,""ratingValue"":4.9}","https://www.essen-und-trinken.de/rezepte/88396-rzpt-rote-bete-orangen-salat","essen-und-trinken.de",3000,"[]","[]"
"Nudel-Thunfisch-Salat Rezept","https://image.essen-und-trinken.de/11838368/t/QQ/v9/w1440/r1/-/nudel-thunfisch-salat-fc851b7b3ebce3ce3af02e55012f95a8-fjt2006040121-jpg--11808-.jpg","[{""amount"":""200"",""name"":""Nudeln (z. B. Spiralnudeln)"",""unit"":""g""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":""100"",""name"":""Endiviensalat"",""unit"":""g""},{""amount"":""150"",""name"":""Kirschtomate"",""unit"":""g""},{""amount"":""1"",""name"":""rote Zwiebel"",""unit"":""""},{""amount"":""2"",""name"":""Dosen Thunfisch (150 EW, in Öl)"",""unit"":""g""},{""amount"":""2"",""name"":""Salatmayonnaise"",""unit"":""El""},{""amount"":""10"",""name"":""Milch"",""unit"":""El""},{""amount"":""2"",""name"":""Zitronensaft"",""unit"":""Tl""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""}]","{""kcal"":408}",4,"{""ratingCount"":14,""ratingValue"":4.9}","https://www.essen-und-trinken.de/rezepte/32083-rzpt-nudel-thunfisch-salat","essen-und-trinken.de",1200,"[]","[]"
"Erdbeer-Avocado-Salat mit Hähnchen-Nuggets","https://images.eatsmarter.de/sites/default/files/styles/max_size/public/erdbeer-avocado-salat-mit-haehnchen-nuggets-663043.jpeg","[{""amount"":""350"",""name"":""Hähnchenbrust"",""unit"":""g""},{""amount"":""1"",""name"":""Sojasauce"",""unit"":""EL""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""1"",""name"":""Paprikapulver edelsüß"",""unit"":""TL""},{""amount"":""2"",""name"":""Tomatenmark"",""unit"":""TL""},{""amount"":""4"",""name"":""gemischter Salat (Rucola, Lollo rosso, Kopfsalat)"",""unit"":""Handvoll""},{""amount"":""150"",""name"":""Erdbeeren"",""unit"":""g""},{""amount"":""1"",""name"":""  Zitrone"",""unit"":""""},{""amount"":""1"",""name"":""  Avocado"",""unit"":""""},{""amount"":""1"",""name"":""  Ei (L)"",""unit"":""""},{""amount"":""2"",""name"":""Vollkornmehl"",""unit"":""EL""},{""amount"":""70"",""name"":""Cornflakes (ohne Zucker)"",""unit"":""g""},{""amount"":""3"",""name"":""Rapsöl"",""unit"":""EL""},{""amount"":""1"",""name"":""Honig"",""unit"":""EL""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":""0.5"",""name"":"" rote Zwiebel"",""unit"":""""},{""amount"":""5"",""name"":""Ingwer"",""unit"":""g""},{""amount"":""2"",""name"":""Sonnenblumenkerne"",""unit"":""TL""},{""amount"":""2"",""name"":""Pinienkerne"",""unit"":""TL""}]","{""kcal"":788}",2,"{""ratingCount"":14,""ratingValue"":4.9}","https://eatsmarter.de/rezepte/erdbeer-avocado-salat-mit-haehnchen-nuggets-0","eatsmarter.de",3600,"[]","[]"
"Birnen-Gorgonzola-Salat","https://www.daskochrezept.de/sites/daskochrezept.de/files/styles/facebook/public/rezepte/2010/3/Birnen-Gorgonzola-Salat-4bb1494b4733b.jpg","[{""amount"":"""",""name"":""( 2  Chicorées )"",""unit"":""""},{""amount"":""1"",""name"":""Kopf Radicchio"",""unit"":""""},{""amount"":""1"",""name"":""( 1  Rote Bete (gekocht) )"",""unit"":""""},{""amount"":""50"",""name"":""Gorgonzola"",""unit"":""g""},{""amount"":""2"",""name"":""Birne (klein)"",""unit"":""""},{""amount"":""25"",""name"":""Pistazie"",""unit"":""g""},{""amount"":""2"",""name"":""Himbeeressig"",""unit"":""EL""},{""amount"":""0.5"",""name"":""Honig"",""unit"":""TL""},{""amount"":""1"",""name"":""Haselnussöl (oder Walnussöl)"",""unit"":""EL""},{""amount"":""1"",""name"":""Milch"",""unit"":""EL""},{""amount"":"""",""name"":""( Salz nach Geschmack )"",""unit"":""""},{""amount"":"""",""name"":""( Sprossen zum Garnieren )"",""unit"":""""}]","{}",2,"{""ratingCount"":115,""ratingValue"":4.75652}","https://www.daskochrezept.de/rezepte/birnen-gorgonzola-salat","daskochrezept.de",1800,"[]","[]"
"Huhn-Tagliata, Shiitake und Rahm-Salat","https://image.brigitte.de/11693108/t/fm/v3/w1440/r1/-/huhn-tagliata-shittake-und-rahm-salat.jpg","[{""amount"":""120"",""name"":""Karotte"",""unit"":""Gramm""},{""amount"":""1"",""name"":""Kichererbsen"",""unit"":""Dose""},{""amount"":""3"",""name"":""Olivenöl"",""unit"":""TL""},{""amount"":""1"",""name"":""Gewürzmischung"",""unit"":""TL""},{""amount"":""3"",""name"":""saure Sahne"",""unit"":""EL""},{""amount"":""2"",""name"":""Dillspitzen"",""unit"":""EL""},{""amount"":""4"",""name"":""Zitronensaft"",""unit"":""EL""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""Zucker"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""100"",""name"":""Hähnchenbrustfilet"",""unit"":""Gramm""},{""amount"":""75"",""name"":""Shiitake"",""unit"":""Gramm""},{""amount"":""2"",""name"":""Lauchzwiebel"",""unit"":""""},{""amount"":""70"",""name"":""Kopfsalatherz"",""unit"":""Gramm""}]","{""kcal"":450}",1,"{""ratingCount"":13,""ratingValue"":4.9}","https://www.brigitte.de/rezepte/diaet-rezepte/huhn-tagliata-shiitake-und-rahm-salat-11693058.html","brigitte.de",1800,"[]","[]"
"Romanesco-Orecchiette-Salat mit Pesto","https://image.brigitte.de/11042706/t/JZ/v5/w1440/r1/-/romanesco-orecchiette-salat-mit-pesto.jpg","[{""amount"":""1"",""name"":""Kopf Romanesco"",""unit"":""""},{""amount"":""2"",""name"":""rote Zwiebel"",""unit"":""""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":""5"",""name"":""Olivenöl"",""unit"":""EL""},{""amount"":""350"",""name"":""Orecchiette"",""unit"":""Gramm""},{""amount"":""350"",""name"":""gelbe Kirschtomate"",""unit"":""Gramm""},{""amount"":""80"",""name"":""schwarze Oliven"",""unit"":""Gramm""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""1"",""name"":""Zitronensaft"",""unit"":""EL""},{""amount"":"""",""name"":""Basilikum"",""unit"":""""},{""amount"":""35"",""name"":""Parmesan"",""unit"":""Gramm""},{""amount"":""1"",""name"":""Pinienkerne"",""unit"":""EL""},{""amount"":""8"",""name"":""Basilikum"",""unit"":""Stiele""},{""amount"":""1"",""name"":""Knoblauchzehe"",""unit"":""""},{""amount"":""4"",""name"":""Olivenöl"",""unit"":""EL""},{""amount"":""1"",""name"":""Zitronensaft"",""unit"":""EL""}]","{""kcal"":510}",7,"{""ratingCount"":8,""ratingValue"":5}","https://www.brigitte.de/rezepte/romanesco-orecchiette-salat-mit-pesto-11042656.html","brigitte.de",3000,"[]","[]"
"Pikante Arme Ritter mit Salat Rezept","https://image.essen-und-trinken.de/11952914/t/lb/v10/w1440/r1/-/pikante-arme-ritter-mit-salat-jpg--65384-.jpg","[{""amount"":""2"",""name"":""Ei"",""unit"":""""},{""amount"":""50"",""name"":""Milch"",""unit"":""ml""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""40"",""name"":""Parmesan"",""unit"":""g""},{""amount"":""40"",""name"":""Haselnusskern"",""unit"":""g""},{""amount"":"""",""name"":""Lollo rosso"",""unit"":""""},{""amount"":""1"",""name"":""Zwiebel"",""unit"":""""},{""amount"":""2"",""name"":""Zitronensaft"",""unit"":""El""},{""amount"":""1"",""name"":""Honig"",""unit"":""Tl""},{""amount"":""3"",""name"":""Olivenöl"",""unit"":""El""},{""amount"":""0.5"",""name"":""Zuckermelone"",""unit"":""""},{""amount"":""3"",""name"":""Butter"",""unit"":""El""},{""amount"":""4"",""name"":""Toastbrot"",""unit"":""Scheiben""}]","{""kcal"":630}",2,"{""ratingCount"":8,""ratingValue"":5}","https://www.essen-und-trinken.de/rezepte/89544-rzpt-pikante-arme-ritter-mit-salat","essen-und-trinken.de",1800,"[]","[]"
"Pilzsuppe mit Kartoffeln","https://www.daskochrezept.de/sites/daskochrezept.de/files/styles/facebook/public/rezepte/2009/6/Pilzsuppe-mit-Kartoffeln-4a3245616ad1e.jpg","[{""amount"":""250"",""name"":""Champignon (frisch)"",""unit"":""g""},{""amount"":"""",""name"":""Zwiebel"",""unit"":""""},{""amount"":""250"",""name"":""Kartoffel"",""unit"":""g""},{""amount"":""etwas"",""name"":""Tomatenmark"",""unit"":""""},{""amount"":""etwas"",""name"":""Paprika (etwas Paprika edelsüss)"",""unit"":""""},{""amount"":""1"",""name"":""Bch. Schmand"",""unit"":""""},{""amount"":""1"",""name"":""Zitrone"",""unit"":""Stk.""},{""amount"":""1"",""name"":""Fleischbrühe"",""unit"":""Liter""},{""amount"":""etwas"",""name"":""( etwas Pflanzencreme )"",""unit"":""""}]","{}",4,"{""ratingCount"":57,""ratingValue"":4.98246}","https://www.daskochrezept.de/rezepte/pilzsuppe-mit-kartoffeln","daskochrezept.de",2400,"[]","[]"
